record_id,employee_id,employee_full_name,department,job_title,pay_period_start,pay_period_end,pay_month,base_salary_monthly,bonus,overtime_hours,overtime_pay,deductions,net_pay,pay_date,payment_method,currency_code
648,648,Andree MacAlpine,Engineering,Technical Writer,2/4/2026,8/19/2026,92,2567.3,13835.44,3.2,1300.26,7299.29,10403.71,1/27/2026,114025599,CNY
649,649,Sonny Chomicz,Product Management,Account Executive,7/11/2025,10/3/2024,63,11722.04,4325.16,13.9,4482.7,733.57,19796.33,10/7/2024,011201335,CAD
650,650,Lorinda McCourtie,Marketing,VP Product Management,10/29/2025,12/13/2026,93,12201.66,5557.23,55.5,1869.02,7008.56,12619.35,6/12/2025,061212086,NIO
651,651,Venus Dacks,Research and Development,Registered Nurse,2/21/2026,2/26/2025,94,4038.0,5889.76,3.7,667.14,6603.71,3991.19,12/17/2024,071923284,CUP
652,652,Mauricio Gaskarth,Human Resources,Speech Pathologist,1/15/2026,9/25/2025,69,3868.69,2723.28,14.1,5499.57,177.96,11913.58,1/2/2025,226072375,HRK
653,653,Julina Farnhill,Marketing,Senior Financial Analyst,10/22/2024,12/15/2024,81,16607.32,11709.22,0.9,3774.84,4452.28,27639.1,5/30/2024,011302438,CNY
654,654,Tilda Minshall,Accounting,Database Administrator II,2/23/2026,9/21/2025,94,14239.63,12760.79,51.5,2044.93,6842.2,22203.15,11/12/2024,075000051,CNY
655,655,Jessamyn Hayton,Business Development,Statistician II,4/25/2025,8/6/2026,77,12059.38,11742.01,0.9,1292.49,920.82,24173.06,1/8/2024,011110688,RUB
656,656,Rakel Nickless,Legal,VP Sales,7/22/2024,8/22/2026,71,4783.15,9370.13,30.0,1561.52,6322.0,9392.8,8/5/2026,053185079,THB
657,657,Noll Inglis,Research and Development,Registered Nurse,5/5/2024,11/21/2024,61,13295.8,18313.73,21.4,544.96,2392.1,29762.39,10/29/2026,053112314,MYR
658,658,Ber Feeny,Business Development,Community Outreach Specialist,9/5/2024,1/30/2026,56,9053.37,18909.08,11.1,1706.63,2940.19,26728.89,9/25/2026,091911797,JPY
659,659,Lucas Browning,Engineering,Staff Accountant IV,3/10/2026,3/16/2026,92,3593.44,13619.64,3.7,1464.56,7990.4,10687.24,10/28/2024,091204255,HNL
660,660,Tracie Keedwell,Marketing,Clinical Specialist,4/17/2025,6/11/2024,78,6407.14,6074.52,16.7,5651.17,658.0,17474.83,1/16/2025,111910681,JPY
661,661,Stacy Raye,Legal,Assistant Professor,7/13/2024,2/20/2026,32,11882.76,8918.88,57.8,873.05,4602.44,17072.25,6/5/2025,311093120,ILS
662,662,Travus Dudson,Legal,Senior Financial Analyst,2/28/2024,5/16/2024,16,3291.25,5034.99,21.6,5942.71,191.54,14077.41,3/26/2025,103002251,CNY
663,663,Sol Sherratt,Accounting,VP Marketing,10/20/2026,12/3/2026,41,10452.07,100.22,33.2,1195.07,2806.07,8941.29,10/16/2024,123206778,IRR
664,664,Garrik Boarder,Legal,Automation Specialist I,4/15/2026,4/21/2025,42,7238.31,13355.12,17.5,3392.26,0.72,23984.97,12/27/2024,091408983,IDR
665,665,Mitchel Prevett,Marketing,Environmental Specialist,3/31/2025,1/9/2025,94,7719.18,9239.36,0.2,4175.02,665.99,20467.57,10/4/2025,075910387,CNY
666,666,Skipper O' Dooley,Accounting,Technical Writer,6/4/2024,3/23/2024,94,6348.69,15133.28,28.6,4829.45,5155.44,21155.98,6/4/2026,322283178,RUB
667,667,Karia Hallex,Human Resources,Sales Associate,3/3/2026,4/5/2026,5,12526.07,11812.88,7.9,347.45,2625.3,22061.1,2/4/2026,071925923,RUB
668,668,Gwenni Adamides,Human Resources,Paralegal,4/6/2024,8/7/2025,53,7255.64,16971.89,48.0,5003.4,4125.97,25104.96,1/5/2025,102104888,MNT
669,669,Solly Byrde,Engineering,Sales Associate,3/7/2025,12/31/2024,100,12517.72,14436.75,52.2,3499.84,4066.14,26388.17,9/7/2025,071921176,PHP
670,670,Eliot Turfin,Sales,Web Developer III,8/1/2024,1/28/2024,3,14844.73,12725.55,22.0,1085.33,2216.81,26438.8,4/7/2024,114916488,IDR
671,671,Celeste Stonehouse,Product Management,Dental Hygienist,7/26/2026,12/19/2025,4,14275.42,164.35,32.5,4371.87,1181.64,17630,6/12/2026,083902811,BRL
672,672,Tobe Kocher,Product Management,Paralegal,7/4/2026,10/19/2026,48,9306.97,4948.16,12.9,3884.31,5144.7,12994.74,4/16/2025,064208194,CUP
673,673,Christian Gooderick,Marketing,Analog Circuit Design manager,5/11/2026,10/16/2024,13,15577.12,17906.87,6.9,1514.0,377.32,34620.67,10/23/2026,103101822,VND
674,674,Howard Whyke,Business Development,Structural Engineer,3/14/2026,5/27/2024,40,6743.57,9052.35,49.2,2093.44,3906.76,13982.6,9/13/2024,265270413,PHP
675,675,Casper Malim,Training,Internal Auditor,3/14/2025,3/23/2024,22,4225.4,14567.54,39.6,5843.07,5972.19,18663.82,5/7/2025,082000549,IDR
676,676,Danya Phillipson,Business Development,Civil Engineer,7/17/2024,1/26/2024,87,8007.41,12840.3,33.4,4219.73,2460.74,22606.7,3/10/2026,011402024,CNY
677,677,Linet McCord,Research and Development,Chemical Engineer,11/10/2024,8/29/2026,45,7826.7,11401.05,20.6,5639.08,1528.04,23338.79,5/2/2024,101103356,PLN
678,678,Jena Gabbot,Accounting,Human Resources Assistant III,8/20/2024,12/20/2024,56,14148.52,2998.49,37.5,46.43,2372.14,14821.3,3/12/2025,107006813,AZN
679,679,Lorrin Spridgeon,Legal,Structural Analysis Engineer,1/29/2025,10/1/2025,63,16438.02,6279.83,54.8,2248.22,2628.22,22337.85,12/25/2025,125108447,CNY
680,680,Rasia Bilverstone,Sales,Associate Professor,11/19/2026,10/8/2025,48,14892.46,14590.77,43.6,3177.5,1299.0,31361.73,2/25/2025,084202248,IDR
681,681,Kippie Lindwasser,Training,Paralegal,5/3/2024,4/7/2024,70,18966.49,9318.18,28.2,3469.08,3036.69,28717.06,3/7/2025,121142627,RUB
682,682,Boyd Seccombe,Human Resources,Desktop Support Technician,3/19/2026,3/3/2025,75,9242.69,18875.32,4.5,3920.7,2206.16,29832.55,2/13/2024,104907562,COP
683,683,Dannel Riguard,Accounting,Editor,4/14/2026,1/17/2026,7,15819.76,15548.86,44.7,3758.7,1558.7,33568.62,6/24/2024,041200144,EUR
684,684,Herbert Knight,Engineering,Nurse Practicioner,3/29/2024,3/23/2025,19,9978.23,14346.29,22.1,1940.3,7589.36,18675.46,4/30/2025,065403626,XOF
685,685,Elisabetta Duignan,Sales,Business Systems Development Analyst,10/1/2024,8/1/2025,15,15262.87,4324.05,13.2,517.21,5090.65,15013.48,10/22/2024,092901078,USD
686,686,Cissy McKernan,Support,Executive Secretary,12/31/2024,2/28/2024,66,11384.28,8913.29,52.6,920.19,5419.8,15797.96,9/15/2026,064203979,VND
687,687,Eula Picheford,Accounting,Marketing Manager,11/25/2025,12/16/2026,84,9401.62,8983.3,30.3,231.41,2448.14,16168.19,11/21/2026,111912605,RUB
688,688,Allix Blasdale,Engineering,Director of Sales,12/9/2026,12/22/2024,8,12957.4,16910.69,41.9,2745.15,7521.61,25091.63,6/2/2024,122038442,USD
689,689,Henrie Ferrer,Sales,Research Nurse,1/31/2026,5/29/2024,53,18592.97,16322.49,44.1,4695.21,6378.47,33232.2,1/26/2026,084106221,RUB
690,690,Arri Moehle,Business Development,Nurse Practicioner,3/14/2025,10/2/2026,28,6276.56,14957.23,16.4,2130.26,3322.8,20041.25,12/4/2024,067092022,MYR
691,691,Dulcine Rubinek,Legal,Web Developer III,8/18/2026,12/26/2024,52,11474.67,10359.49,14.4,2095.1,3120.8,20808.46,5/27/2026,242071004,VEF
692,692,Darryl Seebright,Product Management,VP Marketing,3/1/2026,1/17/2026,97,10796.58,11434.71,50.7,683.15,5882.45,17031.99,4/11/2025,083903690,JOD
693,693,Helena Evett,Training,Actuary,12/10/2026,2/23/2024,88,6721.79,8206.41,47.6,5173.81,6965.9,13136.11,11/25/2026,091901862,RSD
694,694,Tuesday Evenden,Accounting,VP Product Management,9/3/2026,11/18/2025,81,14033.79,10974.63,27.2,14.29,6390.51,18632.2,8/8/2024,322077818,IDR
695,695,Ferd Huckfield,Business Development,Quality Control Specialist,5/1/2026,11/10/2026,22,6307.12,13231.36,57.3,3486.09,918.09,22106.48,1/9/2025,065002289,EUR
696,696,Towney Rubra,Marketing,Quality Control Specialist,3/27/2026,5/18/2026,57,6723.28,14869.1,17.9,4496.91,4404.84,21684.45,5/8/2026,065403626,USD
697,697,Mignon Tie,Business Development,Marketing Manager,12/14/2024,12/30/2024,8,18197.94,17526.06,26.1,4353.93,6188.09,33889.84,2/22/2024,073901929,PHP
698,698,Welby Smethurst,Legal,Paralegal,4/11/2024,1/16/2026,37,14339.41,16910.33,17.0,3446.34,7478.67,27217.41,7/9/2024,122237751,RUB
699,699,Aldous Kleinsinger,Accounting,Senior Quality Engineer,3/31/2024,7/31/2025,85,3265.96,10369.19,0.4,128.33,7176.54,6586.94,6/7/2024,044115760,HRK
700,700,Amargo Sterzaker,Support,Quality Engineer,11/20/2024,12/6/2024,67,7739.03,16497.03,39.4,5568.58,7124.0,22680.64,4/11/2024,103102203,ETB
701,701,Maiga Mattaus,Legal,Account Executive,8/16/2025,12/3/2025,55,17547.7,12539.13,57.2,4579.52,5674.41,28991.94,10/17/2025,051503174,PYG
702,702,Ranna Desport,Research and Development,Structural Analysis Engineer,4/1/2025,6/2/2025,63,9376.21,179.52,9.4,985.86,3745.66,6795.93,8/20/2024,111104507,BRL
703,703,Abdul Klyn,Engineering,Administrative Officer,11/20/2024,4/6/2024,40,19362.02,15590.78,6.2,4947.81,3260.08,36640.53,12/17/2026,103103749,USD
704,704,Hagan Heber,Business Development,Computer Systems Analyst III,6/1/2026,11/7/2026,25,8331.79,14575.72,40.7,4582.22,5158.78,22330.95,10/29/2024,071124740,UZS
705,705,Bart Janson,Training,Programmer Analyst I,11/7/2024,12/28/2024,19,13427.41,14471.77,20.9,3341.61,6587.77,24653.02,2/19/2026,021301678,MXN
706,706,Adora Lyver,Support,Account Coordinator,7/4/2025,10/22/2025,15,7591.48,6831.56,35.2,2481.42,2517.57,14386.89,6/7/2024,253272070,PEN
707,707,Sydel Antonikov,Business Development,Mechanical Systems Engineer,11/5/2026,12/6/2026,3,13882.78,8489.61,41.6,3455.07,6071.66,19755.8,5/27/2025,062202749,EUR
708,708,Debby Billiard,Training,VP Sales,2/5/2025,12/1/2026,44,8698.15,3962.54,54.7,4419.91,5637.19,11443.41,3/29/2025,211371476,XCD
709,709,Luce Kneesha,Marketing,Senior Cost Accountant,3/22/2024,10/20/2025,64,3788.38,3684.88,28.5,3332.12,4441.62,6363.76,6/2/2026,072403554,UGX
710,710,Jorrie Brodie,Human Resources,Actuary,11/6/2024,11/26/2024,89,9387.83,9192.32,29.8,756.85,7956.66,11380.34,9/9/2026,043300712,COP
711,711,Rani Druhan,Accounting,Food Chemist,8/13/2024,9/30/2025,50,4256.72,19468.52,28.7,3994.33,3285.45,24434.12,1/23/2026,061102138,HRK
712,712,Latia Redgrave,Engineering,Food Chemist,8/17/2026,10/20/2024,86,15521.5,15563.42,13.7,5687.35,1477.76,35294.51,10/18/2024,121144528,ILS
713,713,Kerby Pelcheur,Legal,Accounting Assistant II,2/24/2026,9/7/2024,50,14380.85,16385.16,58.0,2.84,2896.78,27872.07,11/11/2026,111904215,MXN
714,714,Melisenda Stainton - Skinn,Engineering,GIS Technical Architect,2/9/2024,4/28/2024,86,14982.71,16254.89,36.2,947.49,359.4,31825.69,1/20/2025,061102617,SEK
715,715,Magdalen Bernt,Accounting,Graphic Designer,5/22/2024,4/25/2026,66,19885.23,8970.85,49.1,3402.1,4513.51,27744.67,7/28/2025,125008657,UGX
716,716,Farrel Brayn,Engineering,Senior Sales Associate,8/4/2026,2/23/2026,73,9931.33,9992.87,51.7,4625.55,2579.81,21969.94,8/12/2024,055003337,PHP
717,717,Otes Edwicke,Business Development,Senior Cost Accountant,7/30/2026,5/19/2024,29,13726.68,4535.83,40.1,3614.78,7058.85,14818.44,7/26/2026,091300010,MXN
718,718,Hubey Cars,Legal,Dental Hygienist,11/1/2024,3/30/2024,33,11695.62,8813.62,46.1,418.64,2177.81,18750.07,11/3/2025,111904998,AZN
719,719,Giffard Jeanet,Marketing,Environmental Specialist,3/18/2026,6/11/2025,94,11337.6,19136.46,5.1,922.17,5972.56,25423.67,7/5/2024,107006075,PLN
720,720,Eddi Lines,Business Development,VP Sales,3/14/2026,4/29/2025,59,18128.37,2549.76,58.1,2797.53,2704.02,20771.64,10/14/2025,065201048,EUR
